date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:38:16	9000/9000	---M-Z	200	added ('OK')	application/javascript	etag:%222328-60271ce6422a5-gzip%22	https://categorias/developer/wp-includes/js/dist/redux-routine.min.js	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-includes/js/dist/redux-routine.min.js	(from https://categorias/developer/)
16:38:16	27342/27342	---M-Z	200	added ('OK')	application/javascript	etag:%226ace-60a6d395c8baa-gzip%22	https://categorias/developer/wp-includes/js/dist/data.min.js	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-includes/js/dist/data.min.js	(from https://categorias/developer/)
16:38:17	71085/71085	---M-Z	200	added ('OK')	application/javascript	etag:%22115ad-60271ce645186-gzip%22	https://categorias/developer/wp-includes/js/dist/vendor/lodash.min.js	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-includes/js/dist/vendor/lodash.min.js	(from https://categorias/developer/)
16:38:17	9629/9629	---M-Z	200	added ('OK')	application/javascript	etag:%22259d-60a6d395caaea-gzip%22	https://categorias/developer/wp-includes/js/dist/url.min.js	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-includes/js/dist/url.min.js	(from https://categorias/developer/)
16:38:17	5392/5392	---M-Z	200	added ('OK')	application/javascript	etag:%221510-60271ce6470c6-gzip%22	https://categorias/developer/wp-includes/js/dist/api-fetch.min.js	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-includes/js/dist/api-fetch.min.js	(from https://categorias/developer/)
16:38:19	1/1	---MC-	400	error ('Bad%20Request')	text/html	date:Sun,%2025%20Feb%202024%2019:38:19%20GMT	https://categorias/developer/wp-admin/admin-ajax.php?action=rest-nonce	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-admin/admin-ajaxf809.php	(from https://categorias/developer/)
16:38:19	1624/1624	---M-Z	200	added ('OK')	application/javascript	etag:%22658-60271ce650d06-gzip%22	https://categorias/developer/wp-includes/js/dist/data-controls.min.js	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-includes/js/dist/data-controls.min.js	(from https://categorias/developer/)
16:38:19	108/108	---MC-	401	error ('Unauthorized')	application/json	date:Sun,%2025%20Feb%202024%2019:38:19%20GMT	https://categorias/developer/wp-json/	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-json/index.html	(from https://categorias/developer/)
16:38:19	837/837	---M-Z	200	added ('OK')	application/javascript	etag:%22345-5ed98d3a26340-gzip%22	https://categorias/developer/wp-includes/js/dist/html-entities.min.js	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-includes/js/dist/html-entities.min.js	(from https://categorias/developer/)
16:38:20	2266/2266	---M-Z	200	added ('OK')	application/javascript	etag:%228da-60271ce643245-gzip%22	https://categorias/developer/wp-includes/js/dist/notices.min.js	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-includes/js/dist/notices.min.js	(from https://categorias/developer/)
16:38:20	498/498	---M-Z	200	added ('OK')	application/javascript	etag:%221f2-5ed98d3a26340-gzip%22	https://categorias/developer/wp-includes/js/dist/dom-ready.min.js	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-includes/js/dist/dom-ready.min.js	(from https://categorias/developer/)
16:38:20	2448/2448	---M-Z	200	added ('OK')	application/javascript	etag:%22990-60271ce6422a5-gzip%22	https://categorias/developer/wp-includes/js/dist/a11y.min.js	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-includes/js/dist/a11y.min.js	(from https://categorias/developer/)
16:38:20	2523/2523	---M-Z	200	added ('OK')	application/javascript	etag:%229db-60a6d395bef6a-gzip%22	https://categorias/developer/wp-includes/js/dist/primitives.min.js	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-includes/js/dist/primitives.min.js	(from https://categorias/developer/)
16:38:21	352/352	---M-Z	200	added ('OK')	application/javascript	etag:%22160-60a6d395c0eaa-gzip%22	https://categorias/developer/wp-includes/js/dist/warning.min.js	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-includes/js/dist/warning.min.js	(from https://categorias/developer/)
16:38:24	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20Feb%202024%2019:38:22%20GMT	http://categorias/developer/wp-content/themes/ ch/assets/images/quote_d.svg	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-content/themes/ ch/assets/images/quote_d.54.delayed	(from https://categorias/developer/wp-content/cache/autoptimize/3/css/autoptimize_single_618eb82c8ed8c4daa5af02bf6ec5cf74.css)
16:38:24	624422/624422	---M-Z	200	added ('OK')	text/css	etag:%2298726-611bd0422ea3e-gzip%22	https://categorias/developer/wp-content/cache/autoptimize/3/css/autoptimize_e99bc7bd4af75873808ad38afe527645.css	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-content/cache/autoptimize/3/css/autoptimize_e99bc7bd4af75873808ad38afe527645.css	(from https://categorias/developer/)
16:38:24	870105/870105	---M-Z	200	added ('OK')	application/javascript	etag:%22d46d9-6116bdfd72aaf-gzip%22	https://categorias/developer/wp-content/cache/autoptimize/3/js/autoptimize_31a15d2cd493744b7a3814633c6d67cc.js	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-content/cache/autoptimize/3/js/autoptimize_31a15d2cd493744b7a3814633c6d67cc.js	(from https://categorias/developer/)
16:38:24	7021/7021	---M-Z	200	added ('OK')	text/css	etag:%221b6d-6115b2714f7a5-gzip%22	https://categorias/developer/wp-content/cache/autoptimize/3/css/autoptimize_645e25746732f92ab8912b8a07744c57.css	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-content/cache/autoptimize/3/css/autoptimize_645e25746732f92ab8912b8a07744c57.css	(from https://categorias/developer/)
16:38:25	1340/1340	---M-Z	200	added ('OK')	image/svg+xml	etag:%2253c-611933f83ba78-gzip%22	https://categorias/developer/wp-content/themes/ ch/assets/images/quote_d.svg	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-content/themes/ ch/assets/images/quote_d.svg	(from https://categorias/developer/wp-content/cache/autoptimize/3/css/autoptimize_single_618eb82c8ed8c4daa5af02bf6ec5cf74.css)
16:38:25	16316/16316	---M--	200	added ('OK')	image/png	etag:%223fbc-5fa681e315723%22	https://categorias/developer/wp-content/uploads/sites/3/2023/04/cropped-logo4n-192x192.png	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-content/uploads/sites/3/2023/04/cropped-logo4n-192x192.png	(from https://categorias/developer/)
16:38:26	505791/505791	---MCZ	200	added ('OK')	text/css	etag:%227b7bf-611bd08db0cb4-gzip%22	https://categorias/developer/wp-content/cache/autoptimize/3/css/autoptimize_285b0dbc7b03d1f3a9b9405f80b5e686.css	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-content/cache/autoptimize/3/css/autoptimize_285b0dbc7b03d1f3a9b9405f80b5e686.css	(from https://categorias/developer/2020/04/28/by-spite-about-do-of-allow/)
16:38:26	111146/111146	---M--	200	added ('OK')	image/png	etag:%221b22a-5f8feaf937dbd%22	https://categorias/developer/wp-content/uploads/sites/3/2022/07/avatar.png	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-content/uploads/sites/3/2022/07/avatar.png	(from https://categorias/developer/)
16:38:27	108/108	---MC-	401	error ('Unauthorized')	application/json	date:Sun,%2025%20Feb%202024%2019:38:27%20GMT	https://categorias/developer/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcategorias%2Fdeveloper%2F2020%2F04%2F28%2Fby-spite-about-do-of-allow%2F	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-json/oembed/1.0/embed47b1	(from https://categorias/developer/2020/04/28/by-spite-about-do-of-allow/)
16:38:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20Feb%202024%2019:38:28%20GMT	https://categorias/developer/?p=98	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/indexb6ad.html	(from https://categorias/developer/2020/04/28/by-spite-about-do-of-allow/)
16:38:28	3674/3674	---M-Z	200	added ('OK')	application/rss+xml	etag:%220f42754f5f913b0b8144fdbca015a90b-gzip%22	https://categorias/developer/2020/04/28/by-spite-about-do-of-allow/feed/	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/2020/04/28/by-spite-about-do-of-allow/feed/index.html	(from https://categorias/developer/2020/04/28/by-spite-about-do-of-allow/)
16:38:29	167/167	---MC-	401	error ('Unauthorized')	text/xml	date:Sun,%2025%20Feb%202024%2019:38:29%20GMT	https://categorias/developer/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcategorias%2Fdeveloper%2F2020%2F04%2F28%2Fby-spite-about-do-of-allow%2F&format=xml	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-json/oembed/1.0/embedf088	(from https://categorias/developer/2020/04/28/by-spite-about-do-of-allow/)
16:38:29	0/-1	---M--	301	error ('')			https://categorias/developer/wp-content/themes/ ch	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-content/themes/ ch.59.delayed	(from https://categorias/developer/2020/04/28/by-spite-about-do-of-allow/)
16:38:30	77662/77662	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Feb%202024%2004:04:38%20GMT	https://categorias/developer/author/oleksandr/	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/author/oleksandr/index.html	(from https://categorias/developer/2020/04/28/by-spite-about-do-of-allow/)
16:38:30	13052/13052	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Apr%202023%2000:40:42%20GMT	https://bslthemes.com/import/ ch/developer/uploads/2020/04/blog3-300x141.jpg	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/bslthemes.com/import/ ch/developer/uploads/2020/04/blog3-300x141.jpg	(from https://categorias/developer/2020/04/28/by-spite-about-do-of-allow/)
16:38:30	9244/9244	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Apr%202023%2000:40:31%20GMT	https://bslthemes.com/import/ ch/developer/uploads/2020/04/blog2-300x141.jpg	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/bslthemes.com/import/ ch/developer/uploads/2020/04/blog2-300x141.jpg	(from https://categorias/developer/2020/04/28/by-spite-about-do-of-allow/)
16:38:31	77594/77594	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Feb%202024%2004:06:42%20GMT	https://categorias/developer/tag/code/	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/tag/code/index.html	(from https://categorias/developer/2020/04/28/by-spite-about-do-of-allow/)
16:38:32	77634/77634	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Feb%202024%2004:06:12%20GMT	https://categorias/developer/tag/wordpress/	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/tag/wordpress/index.html	(from https://categorias/developer/2020/04/28/by-spite-about-do-of-allow/)
16:38:32	732590/732590	---MCZ	200	added ('OK')	application/javascript	etag:%22b2dae-61170891f0b2a-gzip%22	https://categorias/developer/wp-content/cache/autoptimize/3/js/autoptimize_e2e35c49c3207b1fec51b313371eaeaf.js	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-content/cache/autoptimize/3/js/autoptimize_e2e35c49c3207b1fec51b313371eaeaf.js	(from https://categorias/developer/2020/04/28/by-spite-about-do-of-allow/)
16:38:33	77610/77610	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Feb%202024%2004:05:42%20GMT	https://categorias/developer/tag/plugin/	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/tag/plugin/index.html	(from https://categorias/developer/2020/04/28/by-spite-about-do-of-allow/)
16:38:33	108/108	---MC-	401	error ('Unauthorized')	application/json	date:Sun,%2025%20Feb%202024%2019:38:33%20GMT	https://categorias/developer/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcategorias%2Fdeveloper%2F2020%2F04%2F28%2Fa-song-and-dance-act%2F	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-json/oembed/1.0/embed.5d96c0.delayed	(from https://categorias/developer/2020/04/28/a-song-and-dance-act/)
16:38:35	84368/84368	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Feb%202024%2019:38:34%20GMT	https://categorias/developer/2020/04/28/by-spite-about-do-of-allow/?replytocom=6	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/2020/04/28/by-spite-about-do-of-allow/index267f.html	(from https://categorias/developer/2020/04/28/by-spite-about-do-of-allow/)
16:38:35	84372/84372	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Feb%202024%2019:38:35%20GMT	https://categorias/developer/2020/04/28/by-spite-about-do-of-allow/?replytocom=8	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/2020/04/28/by-spite-about-do-of-allow/index94a5.html	(from https://categorias/developer/2020/04/28/by-spite-about-do-of-allow/)
16:38:36	84372/84372	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Feb%202024%2019:38:36%20GMT	https://categorias/developer/2020/04/28/by-spite-about-do-of-allow/?replytocom=7	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/2020/04/28/by-spite-about-do-of-allow/index41b7.html	(from https://categorias/developer/2020/04/28/by-spite-about-do-of-allow/)
16:38:36	2617/2617	---M-Z	200	added ('OK')	application/rss+xml	etag:%220f42754f5f913b0b8144fdbca015a90b-gzip%22	https://categorias/developer/2020/04/28/a-song-and-dance-act/feed/	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/2020/04/28/a-song-and-dance-act/feed/index.html	(from https://categorias/developer/2020/04/28/a-song-and-dance-act/)
16:38:37	167/167	---MC-	401	error ('Unauthorized')	text/xml	date:Sun,%2025%20Feb%202024%2019:38:37%20GMT	https://categorias/developer/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcategorias%2Fdeveloper%2F2020%2F04%2F28%2Fa-song-and-dance-act%2F&format=xml	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-json/oembed/1.0/embedc377	(from https://categorias/developer/2020/04/28/a-song-and-dance-act/)
16:38:37	0/-1	---M--	301	error ('')			https://categorias/developer/wp-content/themes/ ch	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-content/themes/ ch.5f.delayed	(from https://categorias/developer/2020/04/28/a-song-and-dance-act/)
16:38:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20Feb%202024%2019:38:37%20GMT	https://categorias/developer/?p=96	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/index6f72.html	(from https://categorias/developer/2020/04/28/a-song-and-dance-act/)
16:38:40	108/108	---MC-	401	error ('Unauthorized')	application/json	date:Sun,%2025%20Feb%202024%2019:38:40%20GMT	https://categorias/developer/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcategorias%2Fdeveloper%2F2020%2F04%2F28%2Fmusic-player-design%2F	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-json/oembed/1.0/embed4553	(from https://categorias/developer/2020/04/28/music-player-design/)
16:38:41	82750/82750	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Feb%202024%2019:38:40%20GMT	https://categorias/developer/2020/04/28/a-song-and-dance-act/?replytocom=4	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/2020/04/28/a-song-and-dance-act/index21b4.html	(from https://categorias/developer/2020/04/28/a-song-and-dance-act/)
16:38:41	82753/82753	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Feb%202024%2019:38:40%20GMT	https://categorias/developer/2020/04/28/a-song-and-dance-act/?replytocom=5	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/2020/04/28/a-song-and-dance-act/index8e42.html	(from https://categorias/developer/2020/04/28/a-song-and-dance-act/)
16:38:41	1923/1923	---M-Z	200	added ('OK')	application/rss+xml	etag:%220f42754f5f913b0b8144fdbca015a90b-gzip%22	https://categorias/developer/2020/04/28/music-player-design/feed/	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/2020/04/28/music-player-design/feed/index.html	(from https://categorias/developer/2020/04/28/music-player-design/)
16:38:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20Feb%202024%2019:38:42%20GMT	https://categorias/developer/?p=94	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/index65d2.html	(from https://categorias/developer/2020/04/28/music-player-design/)
16:38:43	167/167	---MC-	401	error ('Unauthorized')	text/xml	date:Sun,%2025%20Feb%202024%2019:38:43%20GMT	https://categorias/developer/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcategorias%2Fdeveloper%2F2020%2F04%2F28%2Fmusic-player-design%2F&format=xml	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-json/oembed/1.0/embedc58f	(from https://categorias/developer/2020/04/28/music-player-design/)
16:38:43	0/-1	---M--	301	error ('')			https://categorias/developer/wp-content/themes/ ch	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-content/themes/ ch.62.delayed	(from https://categorias/developer/2020/04/28/music-player-design/)
16:38:46	108/108	---MC-	401	error ('Unauthorized')	application/json	date:Sun,%2025%20Feb%202024%2019:38:46%20GMT	https://categorias/developer/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcategorias%2Fdeveloper%2F2020%2F04%2F28%2Fdesigning-the-perfect%2F	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-json/oembed/1.0/embede3db	(from https://categorias/developer/2020/04/28/designing-the-perfect/)
16:38:46	1234/1234	---M-Z	200	added ('OK')	application/rss+xml	etag:%220f42754f5f913b0b8144fdbca015a90b-gzip%22	https://categorias/developer/2020/04/28/designing-the-perfect/feed/	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/2020/04/28/designing-the-perfect/feed/index.html	(from https://categorias/developer/2020/04/28/designing-the-perfect/)
16:38:46	81360/81360	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Feb%202024%2019:38:46%20GMT	https://categorias/developer/2020/04/28/music-player-design/?replytocom=3	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/2020/04/28/music-player-design/index3094.html	(from https://categorias/developer/2020/04/28/music-player-design/)
16:38:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20Feb%202024%2019:38:46%20GMT	https://categorias/developer/?p=92	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/index8e15.html	(from https://categorias/developer/2020/04/28/designing-the-perfect/)
16:38:47	167/167	---MC-	401	error ('Unauthorized')	text/xml	date:Sun,%2025%20Feb%202024%2019:38:47%20GMT	https://categorias/developer/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcategorias%2Fdeveloper%2F2020%2F04%2F28%2Fdesigning-the-perfect%2F&format=xml	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-json/oembed/1.0/embedc284	(from https://categorias/developer/2020/04/28/designing-the-perfect/)
16:38:47	0/-1	---M--	301	error ('')			https://categorias/developer/wp-content/themes/ ch	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-content/themes/ ch.65.delayed	(from https://categorias/developer/2020/04/28/designing-the-perfect/)
16:38:49	1989/1989	---M-Z	200	added ('OK')	application/rss+xml	etag:%220f42754f5f913b0b8144fdbca015a90b-gzip%22	https://categorias/developer/2020/04/28/creativity-is-more-than/feed/	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/2020/04/28/creativity-is-more-than/feed/index.html	(from https://categorias/developer/2020/04/28/creativity-is-more-than/)
16:38:49	108/108	---MC-	401	error ('Unauthorized')	application/json	date:Sun,%2025%20Feb%202024%2019:38:50%20GMT	https://categorias/developer/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcategorias%2Fdeveloper%2F2020%2F04%2F28%2Fcreativity-is-more-than%2F	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-json/oembed/1.0/embed119e	(from https://categorias/developer/2020/04/28/creativity-is-more-than/)
16:38:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20Feb%202024%2019:38:50%20GMT	https://categorias/developer/?p=89	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/index3fbb.html	(from https://categorias/developer/2020/04/28/creativity-is-more-than/)
16:38:51	167/167	---MC-	401	error ('Unauthorized')	text/xml	date:Sun,%2025%20Feb%202024%2019:38:51%20GMT	https://categorias/developer/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcategorias%2Fdeveloper%2F2020%2F04%2F28%2Fcreativity-is-more-than%2F&format=xml	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-json/oembed/1.0/embedefb1	(from https://categorias/developer/2020/04/28/creativity-is-more-than/)
16:38:51	0/-1	---M--	301	error ('')			https://categorias/developer/wp-content/themes/ ch	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-content/themes/ ch.68.delayed	(from https://categorias/developer/2020/04/28/creativity-is-more-than/)
16:38:51	0/-1	---M--	301	error ('')			https://categorias/developer/wp-content/themes/ ch	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-content/themes/ ch.69.delayed	(from https://categorias/developer/2020/04/)
16:38:53	0/-1	---M--	301	error ('')			https://categorias/developer/wp-content/themes/ ch	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-content/themes/ ch.6c.delayed	(from https://categorias/developer/category/code/)
16:38:53	115029/115029	---M--	200	added ('OK')	image/jpeg	etag:%221c155-5f8feaf5ed15a%22	https://categorias/developer/wp-content/uploads/sites/3/2020/04/bg-1000x660.jpg	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-content/uploads/sites/3/2020/04/bg-1000x660.jpg	(from https://categorias/developer/2020/04/)
16:38:53	0/-1	---M--	301	error ('')			https://categorias/developer/wp-content/themes/ ch	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-content/themes/ ch.6d.delayed	(from https://categorias/developer/category/design/)
16:38:54	80979/80979	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Feb%202024%2019:38:53%20GMT	https://categorias/developer/2020/04/28/creativity-is-more-than/?replytocom=2	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/2020/04/28/creativity-is-more-than/index0e22.html	(from https://categorias/developer/2020/04/28/creativity-is-more-than/)
16:38:54	0/-1	---M--	301	error ('')			https://categorias/developer/wp-content/themes/ ch	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-content/themes/ ch.6e.delayed	(from https://categorias/developer/category/music/)
16:38:55	729608/729608	---M-Z	200	added ('OK')	application/javascript	etag:%22b2208-61183d63fb182-gzip%22	https://categorias/developer/wp-content/cache/autoptimize/3/js/autoptimize_c95bac88db69001597aedd6aa9ceb611.js	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-content/cache/autoptimize/3/js/autoptimize_c95bac88db69001597aedd6aa9ceb611.js	(from https://categorias/developer/2020/04/)
16:39:00	7862/7862	---M--	200	added ('OK')	image/jpeg	etag:%221eb6-5f8feafc9fee1%22	https://categorias/developer/wp-content/uploads/sites/3/2022/07/testi2-184x184.jpg	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-content/uploads/sites/3/2022/07/testi2-184x184.jpg	(from https://categorias/developer/)
16:39:00	14673/14673	---M-Z	200	added ('OK')	application/rss+xml	etag:%220f42754f5f913b0b8144fdbca015a90b-gzip%22	https://categorias/developer/category/design/feed/	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/category/design/feed/index.html	(from https://categorias/developer/category/design/)
16:39:01	10129/10129	---M-Z	200	added ('OK')	application/rss+xml	etag:%220f42754f5f913b0b8144fdbca015a90b-gzip%22	https://categorias/developer/category/code/feed/	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/category/code/feed/index.html	(from https://categorias/developer/category/code/)
16:39:02	9988/9988	---M-Z	200	added ('OK')	application/rss+xml	etag:%220f42754f5f913b0b8144fdbca015a90b-gzip%22	https://categorias/developer/category/music/feed/	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/category/music/feed/index.html	(from https://categorias/developer/category/music/)
16:39:07	8244/8244	---M--	200	added ('OK')	image/png	etag:%222034-5f8feafa1395e%22	https://categorias/developer/wp-content/uploads/sites/3/2022/07/brand3_w.png	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-content/uploads/sites/3/2022/07/brand3_w.png	(from https://categorias/developer/)
16:39:58	108/108	---MC-	401	error ('Unauthorized')	application/json	date:Sun,%2025%20Feb%202024%2019:39:57%20GMT	https://categorias/developer/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcategorias%2Fdeveloper%2Fportfolio-archive%2Fweather-mobile-app%2F	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-json/oembed/1.0/embed.70f209.delayed	(from https://categorias/developer/portfolio-archive/weather-mobile-app/)
16:40:02	167/167	---MC-	401	error ('Unauthorized')	text/xml	date:Sun,%2025%20Feb%202024%2019:40:00%20GMT	https://categorias/developer/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcategorias%2Fdeveloper%2Fportfolio-archive%2Fweather-mobile-app%2F&format=xml	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-json/oembed/1.0/embedf38b	(from https://categorias/developer/portfolio-archive/weather-mobile-app/)
16:40:02	0/-1	---M--	301	error ('')			https://categorias/developer/wp-content/themes/ ch	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-content/themes/ ch.72.delayed	(from https://categorias/developer/portfolio-archive/weather-mobile-app/)
16:40:52	199/199	---M-Z	200	added ('OK')	text/css	etag:%22c7-61183d69c19da-gzip%22	https://categorias/developer/wp-content/cache/autoptimize/3/css/autoptimize_single_472a3247350582c1c2bf7e3e5c8a0923.css	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-content/cache/autoptimize/3/css/autoptimize_single_472a3247350582c1c2bf7e3e5c8a0923.css	(from https://categorias/developer/portfolio-archive/oyyi-furniture-app/)
16:41:03	108/108	---MC-	401	error ('Unauthorized')	application/json	date:Sun,%2025%20Feb%202024%2019:40:54%20GMT	https://categorias/developer/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcategorias%2Fdeveloper%2Fportfolio-archive%2Foyyi-furniture-app%2F	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-json/oembed/1.0/embed9ce3	(from https://categorias/developer/portfolio-archive/oyyi-furniture-app/)
16:41:03	0/-1	---M--	301	error ('')			https://categorias/developer/wp-content/themes/ ch	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-content/themes/ ch.77.delayed	(from https://categorias/developer/portfolio-archive/oyyi-furniture-app/)
